codigo_unidad;nombre_unidad;codigo_organismo;nombre_organismo;region;comuna;oc_convenio_marco
3817;Bienestar;117181;I MUNICIPALIDAD DE ISLA DE MAIPO;Región Metropolitana de Santiago;Isla de Maipo;3
3820;I MUNICIPALIDAD DE SANTA MARIA;117210;I MUNICIPALIDAD DE SANTA MARIA;Región de Valparaíso;Santa María;37
3821;Departamento De Salud Municipal;117210;I MUNICIPALIDAD DE SANTA MARIA;Región de Valparaíso;Santa María;3
3825;Direccion De Administracion Y Finanzas;117406;I MUNICIPALIDAD DE PADRE HURTADO;Región Metropolitana de Santiago;Padre Hurtado;3
3826;Direccion De Educacion;117406;I MUNICIPALIDAD DE PADRE HURTADO;Región Metropolitana de Santiago;Padre Hurtado;3
3827;Direccion De Salud;117406;I MUNICIPALIDAD DE PADRE HURTADO;Región Metropolitana de Santiago;Padre Hurtado;5
3829;Departamento de Salud;7418;Ilustre Municipalidad de Ranquil;Región del Ñuble;Ranquil;1
3834;Finanzas-Adquisiciones;117581;I MUNICIPALIDAD DE MEJILLONES;Región de Antofagasta;Mejillones;2
3838;I MUNICIPALIDAD DE SANTA CRUZ;117584;I MUNICIPALIDAD DE SANTA CRUZ;Región Metropolitana de Santiago;Santiago;1
3843;Educación;117589;I MUNICIPALIDAD DE RAUCO;Región del Maule;Rauco;4
3845;Educacion ;117579;I MUNICIPALIDAD DE SIERRA GORDA;Región de Antofagasta;Sierra Gorda;2
3849;Depto. Comunicaciones Sociales;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región Metropolitana de Santiago;Santiago;1
3850;Educación;117580;I MUNICIPALIDAD DE RIO BUENO;Región de Los Ríos;Río Bueno;1
3858;Educacion;117581;I MUNICIPALIDAD DE MEJILLONES;Región de Antofagasta;Mejillones;1
3863;Educacion Municipal;117584;I MUNICIPALIDAD DE SANTA CRUZ;Región del Libertador General Bernardo O´Higgins;Santa Cruz;15
3864;Salud Municipal;117584;I MUNICIPALIDAD DE SANTA CRUZ;Región del Libertador General Bernardo O´Higgins;Santa Cruz;7
3866;Gestión;117585;I MUNICIPALIDAD DE PRIMAVERA;Región de Magallanes y de la Antártica;Primavera;2
3868;Depto.Crim.Labocar;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región Metropolitana de Santiago;Santiago;2
3869;Departamento Adm. Y Finanzas;117586;Municipalidad de Gorbea;Región de la Araucanía;Gorbea;2
387;Municipalidad de Los Muermos-Adquisiciones;7304;I MUNICIPALIDAD DE LOS MUERMOS;Región de los Lagos;Los Muermos;2
3873;Departamento de  Salud;117588;I MUNICIPALIDAD DE PUNITAQUI;Región de Coquimbo;Punitaqui;1
3876;Administración y Finanzas;117589;I MUNICIPALIDAD DE RAUCO;Región del Maule;Rauco;1
3877;Adquisiciones;118067;I MUNICIPALIDAD DE LAMPA;Región Metropolitana de Santiago;Lampa;4
3880;Municipalidad de Maule;118070;I MUNICIPALIDAD DE MAULE;Región del Maule;Maule;2
3881;Administración y Finanzas;118071;I MUNICIPALIDAD DE PINTO;Región del Ñuble;Pinto;1
3882;Ilustre Municipalidad de Llay Llay;118072;I MUNICIPALIDAD DE LLAY LLAY;Región de Valparaíso;Llay-Llay;1
3884;Administración y Finanzas;118075;I MUNICIPALIDAD PAIHUANO;Región de Coquimbo;Paihuano;5
3885;Municipalidad de Pica;118077;I MUNICIPALIDAD DE PICA;Región de Tarapacá;Pica;7
3887;I MUNICIPALIDAD DE VILLARRICA;118084;I MUNICIPALIDAD DE VILLARRICA;Región de la Araucanía;Villarrica;5
3888;Administración y Finanzas;118085;Ilustre Municipalidad de San Juan de la Costa;Región de los Lagos;San Juan de La Costa;4
3890;MUNICIPALIDAD DE FREIRE;118089;I MUNICIPALIDAD DE FREIRE;Región de la Araucanía;Freire;8
3891;Educación;118093;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Región de la Araucanía;Curarrehue;1
3892;Educación;118096;I MUNICIPALIDAD DE LEBU;;;6
3894;Secretaria de Planificación;118067;I MUNICIPALIDAD DE LAMPA;Región Metropolitana de Santiago;Lampa;4
3899;Obras Municipales;118068;I MUNICIPALIDAD DE FUTALEUFU;Región de los Lagos;Futaleufú;1
3901;DESAMU;118069;I MUNICIPALIDAD DE BULNES;Región del Ñuble;Bulnes;7
3904;Finanzas, Adquisiciones;118069;I MUNICIPALIDAD DE BULNES;Región del Ñuble;Bulnes;2
3916;I MUNICIPALIDAD DE TALTAL;118079;I MUNICIPALIDAD DE TALTAL;Región de Antofagasta;Taltal;3
3921;salud;118084;I MUNICIPALIDAD DE VILLARRICA;Región de la Araucanía;Villarrica;3
3922;Educación;118084;I MUNICIPALIDAD DE VILLARRICA;Región de la Araucanía;Villarrica;6
3926;Salud Municipal;118085;Ilustre Municipalidad de San Juan de la Costa;;;1
3928;Educación Municipal;117179;ILUSTRE MUNICIPALIDAD DE PICHILEMU;Región del Libertador General Bernardo O´Higgins;Pichilemu;2
3934;Departamento de Salud;118089;I MUNICIPALIDAD DE FREIRE;Región de la Araucanía;Freire;3
3935;Secretaria de Planificación;118089;I MUNICIPALIDAD DE FREIRE;Región de la Araucanía;Freire;2
3938;Adquisiciones;118093;ILUSTRE MUNICIPALIDAD DE CURARREHUE;Región de la Araucanía;Curarrehue;1
3942;Departamento Salud;118096;I MUNICIPALIDAD DE LEBU;Región del Biobío;Lebu;1
3944;Departamento de Salud;118619;I MUNICIPALIDAD DE PERALILLO;Región del Libertador General Bernardo O´Higgins;Peralillo;2
3945;Administración y Finanzas;118620;I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL;Región del Biobío;Los Alamos;5
3946;Administración y Finanzas;118621;I MUNICIPALIDAD DE PICHIDEGUA;Región del Libertador General Bernardo O´Higgins;Pichidegua;2
3947;Municipalidad de Santa Juana;118623;I MUNICIPALIDAD DE SANTA JUANA;Región del Biobío;Santa Juana;2
3949;ID 3949 - CESFAM Dr Alejandro Gutiérrez;118627;CONSULTORIO GENERAL URBANO DR ALEJANDRO GUTIERREZ;;;10
3950;Dirección de Salud Rural;118628;DIRECCION SALUD RURAL;Región Aysén del General Carlos Ibáñez del Campo;Coyhaique;25
3960;Finanzas Municipales;118855;I MUNICIPALIDAD DE HUALANE;Región del Maule;Hualañé;1
3963;Municipalidad de Peumo;118861;I MUNICIPALIDAD DE PEUMO;Región del Libertador General Bernardo O´Higgins;Peumo;1
3964;Dirección General de Fomento Equino y Remonta - DGFER;111870;DIVISION LOGISTICA DEL EJERCITO;Región de Los Ríos;La Unión;1
3969;Depto. Salud Municipal;118855;I MUNICIPALIDAD DE HUALANE;Región del Maule;Hualañé;1
3970;Depto.I.O.Crim.O.S.9;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región Metropolitana de Santiago;Santiago;19
3977;Departamento De Salud Municipal;118860;I MUNICIPALIDAD DE SANTA BARBARA;Región del Biobío;Santa Bárbara;1
3986;MUNICIPALIDAD DE CORRAL;119089;MUNICIPALIDAD DE CORRAL;Región de Los Ríos;Corral;1
3992;Departamento de Educación;119266;I MUNICIPALIDAD DE COLTAUCO;Región del Libertador General Bernardo O´Higgins;Coltauco;3
3994;I MUNICIPALIDAD DE OLIVAR;119273;I MUNICIPALIDAD DE OLIVAR;Región del Libertador General Bernardo O´Higgins;Olivar;1
3997;Administración Municipal;119266;I MUNICIPALIDAD DE COLTAUCO;Región del Libertador General Bernardo O´Higgins;Coltauco;2
4013;Departamento De Salud;119270;I MUNICIPALIDAD DE PUCHUNCAVI;Región de Valparaíso;Puchuncaví;1
4019;Depto. de Finanzas;119487;ILUSTRE MUNICIPALIDAD DE CAMINA;Región de Tarapacá;Camiña;8
4020;Adquisiciones;119488;I MUNICIPALIDAD DE CANETE;Región del Biobío;Cañete;9
4025;Depto. Salud;119484;I MUNICIPALIDAD DE ANTUCO;Región del Biobío;Antuco;1
4030;Depto. De Salud;119487;ILUSTRE MUNICIPALIDAD DE CAMINA;;;1
4034;Daem;119488;I MUNICIPALIDAD DE CANETE;Región del Biobío;Cañete;6
4035;Salud;119488;I MUNICIPALIDAD DE CANETE;;;2
4044;Adquisiciones;119852;I MUNICIPALIDAD DE ISLA DE PASCUA;Región de Valparaíso;Isla De Pascua;4
4050;Ilustre Municipalidad de Lonquimay;119994;I MUNICIPALIDAD DE LONQUIMAY;Región de la Araucanía;Lonquimay;4
4051;Municipalidad de Ollagüe;119996;I MUNICIPALIDAD DE OLLAGUE;;;4
4053;Ilustre Municipalidad de Mariquina;120001;I MUNICIPALIDAD DE MARIQUINA;;;3
4057;4057-Educacion;119994;I MUNICIPALIDAD DE LONQUIMAY;Región de la Araucanía;Lonquimay;2
4062;Finanzas;120001;I MUNICIPALIDAD DE MARIQUINA;Región de Los Ríos;Mariquina;6
4074;Depto. Educacion;120004;I MUNICIPALIDAD DE YUMBEL;Región del Biobío;Yumbel;1
4077;Escuela Formación Grupo Viña del Mar;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región de Valparaíso;Valparaíso;1
4079;Administración y Finanzas;120186;I MUNICIPALIDAD DE CABRERO;;;2
4081;Departamento De Educacion;120186;I MUNICIPALIDAD DE CABRERO;;;2
4083;Depto. De Salud;120186;I MUNICIPALIDAD DE CABRERO;Región del Biobío;Cabrero;2
4085;Depto. de Secplan;120788;I MUNICIPALIDAD DE LONGAVI;Región del Maule;Longaví;7
4089;Departamento de Salud;120788;I MUNICIPALIDAD DE LONGAVI;Región del Maule;Longaví;8
4090;Departamento de Salud  ;120791;I MUNICIPALIDAD DE MAULLIN;Región de los Lagos;Maullín;3
4099;Secretaria Comunal de Planificación;120798;I MUNICIPALIDAD DE MARIA PINTO;Región Metropolitana de Santiago;María Pinto;6
4100;Depto.Relaciones Públicas;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región Metropolitana de Santiago;Santiago Centro;1
4104; Departamento de Educación Municipal;117586;Municipalidad de Gorbea;Región de la Araucanía;Gorbea;1
4105;FINANZAS;121539;I MUNICIPALIDAD DE CALLE LARGA;Región de Valparaíso;Calle Larga;4
4112;DIRECCION DE FINANZAS;121613;I MUNICIPALIDAD DE CURACAUTIN;Región de la Araucanía;Curacautín;1
4113;Finanzas;121617;ILUSTRE MUNICIPALIDAD MELIPEUCO;Región de la Araucanía;Melipeuco;4
4116;OBRAS;121613;I MUNICIPALIDAD DE CURACAUTIN;Región de la Araucanía;Curacautín;1
4118;SECPLA;121613;I MUNICIPALIDAD DE CURACAUTIN;Región de la Araucanía;Curacautín;2
4123;Municipalidad De Ninhue-Salud;7051;I MUNICIPALIDAD DE NINHUE;Región del Ñuble;Ninhue;1
4127;Subsecretaria de Redes Asistenciales;7079;SUBSECRETARIA DE SALUD PUBLICA;Región Metropolitana de Santiago;Santiago;4
4134;ADMINISTRACION Y FINANZAS - ADQUISICIONES;7356;ILUSTRE MUNICIPALIDAD  DE SAGRADA FAMILIA;Región del Maule;Sagrada Familia;3
4142;Salud;123526;I MUNICIPALIDAD DE PALMILLA;;;1
4146;DEPARTAMENTO GESTIÓN TÉCNICA;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región Metropolitana de Santiago;Santiago Centro;1
4152;Municipalidad de Hualpén;123786;MUNICIPALIDAD DE HUALPEN;Región del Biobío;Hualpén;3
4162;Salud;123788;I MUNICIPALIDAD DE DONIHUE;Región del Libertador General Bernardo O´Higgins;Doñihue;2
4168;Municipalidad;124195;ILUSTRE MUNICIPALIDAD DE COLBUN;Región del Maule;Colbún;4
4170;Municipalidad;124203;Ilustre Municipalidad de Galvarino;Región de la Araucanía;Galvarino;1
4172;Salud;124195;ILUSTRE MUNICIPALIDAD DE COLBUN;;;3
4173;Educación;124198;Ilustre Municipalidad de Quirihue;;;2
4174;Secplan;124198;Ilustre Municipalidad de Quirihue;Región del Ñuble;Quirihue;1
4176;Educación;124203;Ilustre Municipalidad de Galvarino;Región de la Araucanía;Galvarino;3
4177;Salud;124203;Ilustre Municipalidad de Galvarino;Región de la Araucanía;Galvarino;3
4179;ABASTECIMIENTO;124577;I MUNICIPALIDAD DE LAUTARO;Región de la Araucanía;Lautaro;6
418;H Puerto Aysén;7335;SERVICIO NACIONAL DE SALUD HOSPITAL DE PUERTO AYSEN;Región Aysén del General Carlos Ibáñez del Campo;Aysén;13
4180;Escuela Formación Grupo Puerto Montt;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región de los Lagos;Puerto Montt;9
4189;Administración y Finanzas ;118096;I MUNICIPALIDAD DE LEBU;Región del Biobío;Lebu;2
4193;Departamento de Salud;7364;I MUNICIPALIDAD DE CALDERA;Región de Atacama;Caldera;1
4195;Adquisiciones - I Municipalidad de Quemchi;125066;I MUNICIPALIDAD DE QUEMCHI;Región de los Lagos;Quemchi;7
4201;DIAFI;125602;I MUNICIPALIDAD DE CURACAVI;Región Metropolitana de Santiago;Curacaví;3
4229;Escuela Formación Grupo Concepción;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región del Biobío;Concepción;14
4230;Escuela de Formación Grupo Valdivia;113812;DIRECCION DE LOGISTICA DE CARABINEROS;Región de Los Ríos;Valdivia;4
4236;I MUNICIPALIDAD DE CURANILAHUE;127036;I MUNICIPALIDAD DE CURANILAHUE;Región del Biobío;Curanilahue;6
4238;DEPARTAMENTO DE SALUD;127036;I MUNICIPALIDAD DE CURANILAHUE;Región del Biobío;Curanilahue;4
4239;Dpto. Educación;127036;I MUNICIPALIDAD DE CURANILAHUE;Región del Biobío;Curanilahue;4
4246;Superintendencia de Casinos de Juego;128260;SUPERINTENDENCIA DE CASINOS DE JUEGO;Región Metropolitana de Santiago;Santiago;6
4247;Departamento de Adquisiciones;117588;I MUNICIPALIDAD DE PUNITAQUI;Región de Coquimbo;Punitaqui;1
425;Servicios;7342;CORP ADMINISTRATIVA DEL PODER JUDICIAL;Región Metropolitana de Santiago;Santiago Centro;9
4252;DAF;128889;I MUNICIPALIDAD DE SAN FABIAN;Región del Ñuble;San Fabián;2
4256;Salud;128889;I MUNICIPALIDAD DE SAN FABIAN;Región del Ñuble;San Fabián;1
426;H_Petorca;7343;HOSPITAL DE PETORCA;Región de Valparaíso;Petorca;5
4280;Finanzas;129737;I MUNICIPALIDAD DE CATEMU;;;3
4281;DEPARTAMENTO DE SALUD;129738;I MUNICIPALIDAD DE CUNCO;Región de la Araucanía;Cunco;6
4283;Salud;129737;I MUNICIPALIDAD DE CATEMU;Región de Valparaíso;Catemu;4
4284;Municipalidad de Cunco;129738;I MUNICIPALIDAD DE CUNCO;;;10
4285;Educación;129738;I MUNICIPALIDAD DE CUNCO;Región de la Araucanía;Cunco;6
4291;Universidad de Antofagasta;130585;UNIVERSIDAD DE ANTOFAGASTA;Región de Antofagasta;Antofagasta;17
4293;COMITE INNOVA CHILE;6942;CORPORACION DE FOMENTO DE LA PRODUCCION;Región Metropolitana de Santiago;Santiago Centro;2
4301;IMUNI_ ZAPALLAR;132199;I MUNICIPALIDAD DE ZAPALLAR;Región de Valparaíso;Zapallar;3
4305;Centro de Asuntos Antárticos del Ejército - CAAE;111870;DIVISION LOGISTICA DEL EJERCITO;Región de Magallanes y de la Antártica;Punta Arenas;3
4309;Abastecimiento Fármacos;7324;HOSPITAL GUILLERMO GRANT BENAVENTE DE CO;Región del Biobío;Concepción;1
4314;DEPTO. ADM. Y FINANZAS;133311;Ilustre Municipalidad de Curepto;Región del Maule;Curepto;3
4316;DEPTO. SALUD;133311;Ilustre Municipalidad de Curepto;Región del Maule;Curepto;2
4329;Departamento de Salud;134356;Ilustre Municipalidad de Ñiquen;Región del Ñuble;Ñiquén;1
4337;Consultorio - Farmacia;118073;I MUNICIPALIDAD DE RENAICO;Región de la Araucanía;Renaico;1
434;Adquisiciones;7351;I MUNICIPALIDAD DE CAUQUENES;Región del Maule;Cauquenes;2
4343;ABASTECIMIETO HSJAVIER;7262;SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER;Región del Maule;San Javier;4
4351;Daf;135561;I MUNICIPALIDAD DE NACIMIENTO;Región del Biobío;Nacimiento;2
4355;Adquisiones ;135567;I MUNICIPALIDAD DE FREIRINA;Región de Atacama;Freirina;3
4357;Salud Municipal;135567;I MUNICIPALIDAD DE FREIRINA;Región de Atacama;Freirina;1
4358;Daem;135561;I MUNICIPALIDAD DE NACIMIENTO;Región del Biobío;Nacimiento;4
4359;Salud;135561;I MUNICIPALIDAD DE NACIMIENTO;Región del Biobío;Nacimiento;2
4367;DEPARTAMENTO DE SALUD MUNICIPAL;135562;ILUSTRE MUNICIPALIDAD DE QUILLON;Región del Ñuble;Quillón;1
4371;Ilustre Municipalidad de San Vicente de Tagua Tagu;135559;I MUNICIPALIDAD DE SAN VICENTE;;;3
4374;Gobierno Regional Libertador Bdo. O´Higgins;7200;"GOBIERNO REGIONAL VI REGION DEL LI BERTADOR B O""HIGGINS";;;2
4375;Abastecimiento General;7324;HOSPITAL GUILLERMO GRANT BENAVENTE DE CO;Región del Biobío;Concepción;100
4377;Ilustre Municipalidad de San Rosendo;136421;I MUNICIPALIDAD DE SAN ROSENDO;Región del Biobío;San Rosendo;2
4379;Departamento de Educación;136421;I MUNICIPALIDAD DE SAN ROSENDO;Región del Biobío;San Rosendo;1
4388;Serv. de Gobierno Interior - Nivel Central;6944;SUBSECRETARIA DEL INTERIOR;Región Metropolitana de Santiago;Santiago Centro;2
439;DEPARTAMENTO DE EDUCACION;7356;ILUSTRE MUNICIPALIDAD  DE SAGRADA FAMILIA;Región del Maule;Sagrada Familia;3
4396;INE -  Bienestar;6931;INSTITUTO NACIONAL DE ESTADISTICAS;Región Metropolitana de Santiago;San Miguel;6
4401;DEPARTAMENTO SALUD MUNICIPALIDAD DE SAN CLEMENTE;93774;I MUNICIPALIDAD DE SAN CLEMENTE;Región del Maule;San Clemente;3
4404;DEPARTAMENTO EDUCACION MUNICIPALIDAD DE SAN CLEMENTE;93774;I MUNICIPALIDAD DE SAN CLEMENTE;Región del Maule;San Clemente;4
4406;Adquisiciones;138211;Ilustre Municipalidad de Lumaco;Región de la Araucanía;Lumaco;1
4408;Educacion;138211;Ilustre Municipalidad de Lumaco;Región de la Araucanía;Lumaco;1
4414;Finanzas  Municipalidad de Arauco;7050;I MUNICIPALIDAD DE ARAUCO;Región del Biobío;Arauco;6
4422;FONDO ODONTOLOGICO;6927;DIRECCION PREVISION DE CARABINEROS DE CHILE;;;1
4426;Coord. Bibliotecas Públicas Región del Maule;7011;SERVICIO NACIONAL DEL PATRIMONIO CULTURAL;Región del Maule;Talca;2
4429;Dirección de Salud;123786;MUNICIPALIDAD DE HUALPEN;Región del Biobío;Hualpén;10
4449;SUBDIRECCIÓN DE BIBLIOTECAS PÚBLICAS;7011;SERVICIO NACIONAL DEL PATRIMONIO CULTURAL;Región Metropolitana de Santiago;Santiago Centro;2
4451;UNIDAD DE COMPRAS MUNICIPALES;93774;I MUNICIPALIDAD DE SAN CLEMENTE;Región del Maule;San Clemente;10
4452;COMPRAS GENERALES;7452;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO;Región del Maule;Curicó;10
4454;ADMINISTRACION Y FINANZAS - DEPTO ADQUISICIONES;140867;I MUNICIPALIDAD DE HUALQUI;Región del Biobío;Hualqui;3
4455;Ilustre Municipalidad de Arauco - Educación;7050;I MUNICIPALIDAD DE ARAUCO;Región del Biobío;Arauco;6
4457;Direccion de Salud;140867;I MUNICIPALIDAD DE HUALQUI;Región del Biobío;Hualqui;5
4462;Ilustre Municipalidad de Arauco - Salud;7050;I MUNICIPALIDAD DE ARAUCO;Región del Biobío;Arauco;4
4463;Farmacia;7452;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO;Región del Maule;Curicó;3
4468;Municipal;117579;I MUNICIPALIDAD DE SIERRA GORDA;Región de Antofagasta;Sierra Gorda;1
4469;ADQUISICIONES;130972;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;Región de Valparaíso;Valparaíso;1
4475;Educación;141881;I.MUNICIPALIDAD DE ROMERAL;Región del Maule;Romeral;1
4476;Salud;141881;I.MUNICIPALIDAD DE ROMERAL;Región del Maule;Romeral;2
4477;Educación;141884;Ilustre Municipalidad de Contulmo;Región del Biobío;Contulmo;3
4478;Salud;141884;Ilustre Municipalidad de Contulmo;;;1
4484;Departamento de Salud;7360;I MUNICIPALIDAD DE TIERRA AMARILLA;Región de Atacama;Tierra Amarilla;1
4486;Ilustre Municipalidad de Negrete;142508;I MUNICIPALIDAD DE NEGRETE;Región del Biobío;Negrete;1
449;Dirección de Finanzas;7366;I MUNICIPALIDAD DE LA REINA;Región Metropolitana de Santiago;La Reina;3
4491;Ilustre Municipalidad de Penco;142575;I MUNICIPALIDAD DE PENCO;Región del Biobío;Penco;1
4493;Departamento de Salud;142575;I MUNICIPALIDAD DE PENCO;Región del Biobío;Penco;1
4494;Municipalidad;142575;I MUNICIPALIDAD DE PENCO;Región del Biobío;Penco;6
4495;Adquisiciones;142855;I MUNICIPALIDAD DE SAN PEDRO;Región Metropolitana de Santiago;San Pedro;1
4497;Secpla;142855;I MUNICIPALIDAD DE SAN PEDRO;Región Metropolitana de Santiago;San Pedro;1
4498;Educacion;142855;I MUNICIPALIDAD DE SAN PEDRO;Región Metropolitana de Santiago;San Pedro;3
4499;Salud;142855;I MUNICIPALIDAD DE SAN PEDRO;Región Metropolitana de Santiago;San Pedro;1
45;Servicio Nacional de Capacitación y Empleo;6962;SERVICIO NACIONAL DE CAPACITACION Y EMPLEO;Región Metropolitana de Santiago;Santiago Centro;6
4513;Adquisiciones;118073;I MUNICIPALIDAD DE RENAICO;Región de la Araucanía;Renaico;1
4519;Administración y Finanzas;145365;I MUNICIPALIDAD DE TREHUACO;Región del Ñuble;Trehuaco;1
4525;DAEM;123786;MUNICIPALIDAD DE HUALPEN;Región del Biobío;Hualpén;4
4540;LICEO POLITECNICO B-54;118096;I MUNICIPALIDAD DE LEBU;Región del Biobío;Lebu;1
4548;UNIDAD NORMAL;138454;I MUNICIPALIDAD DE QUINTERO;Región de Valparaíso;Quintero;1
4559;Depto. Salud;118620;I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL;Región del Biobío;Los Alamos;13
4560;depto. Educación;118620;I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL;Región del Biobío;Los Alamos;3
4562;Depto. Adquisiciones Municipales;148507;I MUNICIPALIDAD DE GRANEROS;Región del Libertador General Bernardo O´Higgins;Graneros;3
4563;Depto. de Educación;148507;I MUNICIPALIDAD DE GRANEROS;Región del Libertador General Bernardo O´Higgins;Graneros;5
4587;I.Municipalidad de Cabildo Adquisiciones-Salud;115459;I MUNICIPALIDAD DE CABILDO;Región de Valparaíso;Cabildo;1
4589;adquisiciones;106000;ILUSTRE MUNICIPALIDAD DE TORRES DEL PAIN;Región de Magallanes y de la Antártica;Torres del Payne;5
4591;Dirección de Vialidad - VI Región - Provincia Colchagua;7248;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;Región del Libertador General Bernardo O´Higgins;San Fernando;1
4594;Departamento de Salud;7146;I MUNICIPALIDAD DE COIHUECO;Región del Ñuble;Coihueco;7
4596;I. MUNICIPALIDAD DE SAN NICOLAS - EDUCACIÓN;7158;I MUNICIPALIDAD DE SAN NICOLAS;Región del Ñuble;San Nicolás;5
4605;SERVICIOS GENERALES;6978;SERVICIO DE VIVIENDA Y URBANIZACION VII REGION;;;1
4609;Finanzas;154782;I MUNICIPALIDAD DE CHILE CHICO;Región Aysén del General Carlos Ibáñez del Campo;Chile Chico;2
4610;Secplac;154782;I MUNICIPALIDAD DE CHILE CHICO;;;1
4618;Dirección del Trabajo III Región Atacama;7000;DIRECCION DEL TRABAJO;Región de Atacama;Copiapó;1
4620;Dirección del Trabajo V Región Valparaiso;7000;DIRECCION DEL TRABAJO;Región de Valparaíso;Valparaíso;1
4621;Dirección del Trabajo VI Región Libertador Bdo Oh;7000;DIRECCION DEL TRABAJO;Región del Libertador General Bernardo O´Higgins;Rancagua;1
